"Flight_ID","plume_num","dat_flg","closest_fire","emission_pass_name","IsEmissionPass","SmkBkg_flg","Age_physical_avg_min","species","PRESSURE","TEMPERATURE","LATITUDE","LONGITUDE","ALTP","RHUM","SZA","j.NO2..NO.O.3P..","j.HNO2..OH.NO.","j.H2O2..2OH.","j.HNO3..OH.NO2.","j.O3..O2.O.1D..","j.CH2O..H.HCO.","j.CH2O..H2.CO.","j.NO3..NO.O2.","j.NO3..NO2.O.3P..","conc_smk","conc_bkg","XS_ppb","HONO_CIMS","sd_abs_conc","NEMR","CO","Benzene","Toluene","CH4","O3","NO","NO2","PAN"
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m103.03897..acetic_anhydride_C4H6O3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0388227344143762,0,0.0388227344143762,0.0210196627533194,0.0229472457553812,8.6638614399201e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m103.05423..phenylacetylene_C8H6.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00414168489844774,0,0.00414168489844774,0.0210196627533194,0.013097157629818,9.24277607676012e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m104.049475..benzonitrile_C7H5N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.098518774323617,0.0149418279464511,0.0835769463771659,0.0210196627533194,0.0192096002457484,0.000186514189148733,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m105.06988..styrene_C8H8.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0102187723547517,0,0.0102187723547517,0.0210196627533194,0.0133285628426889,2.28046862497327e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m106.06512..vinylpyridine_C7H7N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00328873379709873,0.00180989422067357,0.00147883957642516,0.0210196627533194,0.00701222090806729,3.30024697520358e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m107.04914..benzaldehyde_C7H6O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.100242968011613,0.0016281999676359,0.0986147680439767,0.0210196627533194,0.0187030078790603,0.000220073289311248,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m107.08553..C8_AROMATICS_C8H10.H_cal...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.189741696544006,0.0022852465916919,0.187456449952315,0.0210196627533194,0.0438378422625714,0.000418336506406608,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m108.04439..pyridine_aldehyde_C6H5NO.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00918990192409046,0.000939985681778963,0.0082499162423115,0.0210196627533194,0.00834746368498502,1.84108956498091e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m108.08088..heptyl_nitriles_C7H9N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00158590443832783,0,0.00158590443832783,0.0210196627533194,0.00501507017648598,3.53917788581596e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m109.02841..p_benzoquinone_C6H4O2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.139901580529204,0.00605215105456439,0.13384942947464,0.0210196627533194,0.0491794996957205,0.000298704593654592,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m109.06479..o_cresol_C7H8O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0844677851333724,0.0014918080790535,0.0829759770543189,0.0210196627533194,0.0276704649649412,0.000185173038139838,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m110.09642..C7_acrylonitrile_C7H11N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00138527679241523,0,0.00138527679241523,0.0210196627533194,0.00438062985380439,3.09144792773231e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m111.04406..5_METHYLFURFURAL_C6H6O2.H_cal...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0850185462968593,0,0.0850185462968593,0.0210196627533194,0.0236361286733634,0.000189731330379104,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m111.08044..C3_furan_C7H10O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00422471217031889,0,0.00422471217031889,0.0210196627533194,0.00890744294769647,9.42806358679183e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m112.03930..dihydroxy_pyridine_C5H5NO2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0128257723132844,0,0.0128257723132844,0.0210196627533194,0.0112774898529067,2.86225882484751e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m113.02332..5_hydroxy_2_furfural.2_furoic_acid_C5H4O3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.207984871955687,0.082525810355882,0.125459061599805,0.0210196627533194,0.0429353045323155,0.000279980259628649,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m113.05971..2_hydroxy_3_methyl_2_cyclopenten_1_one_C6H8O2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0664419045791959,0.00248604169173279,0.0639558628874631,0.0210196627533194,0.041676923683789,0.000142726869368151,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m113.09608..ethylcyclopentanone_C7H12O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00228514207609228,0.00104180966760575,0.00124333240848653,0.0210196627533194,0.00722625373753741,2.77467825834042e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m114.01857..nitrofuran_C4H3NO3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00409384700851637,0,0.00409384700851637,0.0210196627533194,0.00863681675088395,9.13601882326021e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m115.03897..5_hydroxymethyl_2_3H_furanone_C5H6O3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0,0,0,0.0210196627533194,0,0,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m115.07536..C6_diones_C6H10O2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0,0,0,0.0210196627533194,0,0,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m115.11174..heptanal_C7H14O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00227762935517089,0.000944319390911904,0.00133330996425899,0.0210196627533194,0.00720249642800062,2.97547634422347e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m117.05462..2_5_dihydroxymethyl_dihydrofurfural_C5H8O3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00634576781729432,0,0.00634576781729432,0.0210196627533194,0.0134326786037126,1.41615097257506e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m117.06987..indene_C9H8.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0067743943164896,0,0.0067743943164896,0.0210196627533194,0.0143801645232232,1.51180524975372e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m117.09101..C6_esters_C6H12O2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00694908394756331,0,0.00694908394756331,0.0210196627533194,0.0150817648745185,1.55078979789139e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m118.04987..butene_nitrates_C4H7NO3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0017432747893614,0,0.0017432747893614,0.0210196627533194,0.00551271892193229,3.89037285872893e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m118.06512..benzeneacetonitrile_C8H7N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00903526166596159,0.000573263897453445,0.00846199776850814,0.0210196627533194,0.00846229922982233,1.88841866182717e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m119.04914..benzofuran_C8H6O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0353793539803385,0.00116390429188779,0.0342154496884507,0.0210196627533194,0.00978274986124345,7.63567841567396e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m119.08553..indane_C9H10.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00973905905946478,0.00198847141518535,0.00775058764427943,0.0210196627533194,0.0128977251186644,1.72965707956748e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m120.08078..dihydro_pyridine_C8H9N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00132753245684954,0.000271579850480381,0.00105595260636916,0.0210196627533194,0.00419802623144374,2.35651280279658e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m121.06479..tolualdehyde_C8H8O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0529412224823169,0.00144347453278015,0.0514977479495367,0.0210196627533194,0.015353111083981,0.000114924762367459,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m121.10118..C9_AROMATICS_C9H12.H_cal...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0276487612424973,0,0.0276487612424973,0.0210196627533194,0.0257170995519159,6.17022577115861e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m123.04406..salicylaldehyde_C7H6O2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0276621070554894,0.00200200686217718,0.0256601001933123,0.0210196627533194,0.0245179405859876,5.72642694964321e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m123.08044..C2_phenols_C8H10O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0217506464210741,0,0.0217506464210741,0.0210196627533194,0.0164132533668018,4.85397511698966e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m124.03930..nitrobenzene_C6H5NO2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0,0,0,0.0210196627533194,0,0,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m125.02332..hydroxy_benzoquinone_C6H4O3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0,0,0,0.0210196627533194,0,0,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m125.05971..guaiacol_C7H8O2.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0493641333023616,0,0.0493641333023616,0.0210196627533194,0.0207224876041805,0.000110163288981271,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m126.12772..C8_nitriles_C8H15N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0,0,0,0.0210196627533194,0,0,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m126.97044..dimethyl_trisulfide_C2H6S3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0,0,0,0.0210196627533194,0,0,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m127.03897..5_hydroxymethyl_2_furfural_C6H6O3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0262588083122594,0,0.0262588083122594,0.0210196627533194,0.0239437841895715,5.86003742978478e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m129.05462..2_5_di_hydroxymethyl_furan_C6H8O3.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00655911988024936,0,0.00655911988024936,0.0210196627533194,0.0138692715127632,1.46376360829603e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m129.06988..napthalene_C10H8.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.0198663680404679,0,0.0198663680404679,0.0210196627533194,0.0267803606305366,4.43347081583554e-05,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m131.08553..dihydronapthalene_C10H10.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0,0.000326940630887592,-0.000326940630887592,0.0210196627533194,0,-7.29615872714326e-07,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m132.08077..methyl_benzeneacetonitrile_C9H9N.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00105529965707569,0,0.00105529965707569,0.0210196627533194,0.00333715053035381,2.35505565087484e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
"RF04",71,59236,"Sharps Fire","Sharps Fire",NA,"smk",279.0726725,"m133.06479..methyl_benzofuran_C9H8O.H...Corr._ppb",530.8206298,268.3775778,43.6197242,247.1758369,5.1308391113,81.6457788,65.659583201,0.0026164797,0.00042571014,1.6341513e-06,9.0377775e-08,3.1423363e-06,7.1004828e-06,1.3633938e-05,0.0067792002,0.05505858,0.00484147907938007,0.00101442160288835,0.00382705747649172,0.0210196627533194,0.0103143810540447,8.54063893208316e-06,448.099668763103,0.835121071520116,0.473118211033794,42.4934004192871,10.6567710062893,0.0124417805450734,0.107134022222222,2.22381187133124
